"row_id","ID_TGAS_source","RA_TGAS","DE_TGAS","pmRA_TGAS","pmDE_TGAS","parallax_TGAS","phot_g_mean_mag_TGAS","HRV"
4148,4836893659385550592,64.06991064453258,-47.655424596743444,110.77512504485341,114.87486054708558,4.311575563341552,10.512961334661174,-4.441
4149,4856795678841511424,56.68649322893425,-37.09634961622092,-23.30401642098714,-14.183588260938311,6.724742966203365,10.423695036340959,117.057
4150,4856812858711468032,56.50658463449853,-36.96482510986779,108.82973989676913,-3.6387151566528946,21.811726380778968,9.94072983060587,18.933
4151,4861675620683224192,56.53733873995167,-35.16736756103345,19.789422397101838,-2.399844407649435,4.94312567835534,10.24111456432474,33.174
4152,4861875594361246592,56.69168808339459,-34.10962404898122,-10.239480922524443,-25.266699765020114,3.663086954219549,10.784758536729608,-22.362
4153,4858073070834817152,59.26166342599842,-35.52672524802415,-46.68600212339272,-55.634628157870246,5.048588902220728,9.886316593766193,-7.735
4154,4857994146516144384,59.93612513506606,-35.895319442681725,-8.12139120190641,-71.6161814335948,6.586854279870019,9.719412631478118,-20.117
4155,4857797230855196544,60.059790173634845,-36.224653497993145,17.350775630296432,-32.95489618088722,7.528490751589971,10.285397437332342,6.463
4156,4857564237469627520,59.26818243413774,-36.873037240401715,34.51482123090668,28.6614979022873,4.404806009194321,10.587954986629134,16.235
4157,4857302313184428288,59.90956380994613,-37.344200955786114,2.6912712948475837,-9.064192076045922,4.215006123787557,10.472236781031082,24.567
4158,4857467171208445056,58.620631849585386,-37.26323583523032,26.493403093410986,19.13440841592143,5.027088495010607,9.837449889322718,13.559
4159,4855934177121615744,58.026995228967685,-37.66337546991849,59.71576787279287,5.839231411686268,5.183642849741001,9.656280124512858,28.208
4160,2922911062394585600,98.02015992922676,-26.833349357260285,15.824348338711468,0.053990135447988905,3.5020155309196923,10.902845535288678,76.832
4161,3202336102753459456,65.4935304816009,-5.485580181449636,25.88355317789256,-19.75450043679062,6.366738594290265,10.912211062481468,22.324
4162,3203903834535510272,65.45844891778604,-3.8636412929811015,-1.7166223206889089,-21.141293589901103,4.28536067437878,10.230817128173172,-46.405
4163,3201388564248210304,68.81104086453482,-4.272492416547005,22.132833825273313,-33.57132160469036,5.116863354735738,9.751962346501324,12.982
4164,3201068262767621376,69.06575796326055,-4.936779724451215,-7.840852323470974,-13.287044991145457,3.5854826390665178,10.363958825117017,-1.424
4165,3200954738191391232,68.77579600867895,-5.669808473143258,1.9006964899704848,-0.2838606810710574,4.850355058317337,10.223582656542927,40.43
4166,3199421022550453120,68.55614926850025,-6.220543413616178,-4.429216878372582,-3.3576044044377054,7.87065951125725,10.697501156201243,10.365
4167,3198428747666654080,68.296996689856,-7.393876292734679,-51.13269246255386,-31.506681771480853,7.6988230080621625,9.655441550282166,5.412
4168,4788005661562637824,69.54333841694404,-48.57789402962327,-8.806057782537088,-30.440988407543575,3.4431296112938927,9.37310002031386,-12.421
4169,4789631323864284544,70.50957572252973,-47.512976717056546,-5.114341211743501,9.28733559608736,3.895102606305318,10.671234485015116,42.537
4170,4789799824021010176,70.44428798404824,-46.65463436497221,38.111397322878375,71.60731639791513,8.783865807827214,10.30245297423563,27.8
4171,4811209273918889088,73.7294981918457,-44.87690323776692,64.67262606009002,-30.585149022985995,8.119825167865049,9.716181928870116,33.787
4172,4811260676088229248,73.26127632701234,-45.54041388066473,50.77745437077957,67.41657424664812,9.510836532591538,10.498500512782327,73.971
4173,4811008200730073728,74.5886167316782,-45.9934297522669,27.64851974596217,-0.8219292004121839,4.244718140886649,10.276963450690793,8.401
4174,4786181296894249344,74.9443397204713,-46.88718467114057,-0.9987479692948469,27.52365185450946,3.5593279195075382,10.675220148697154,3.699
4175,4786053272509117184,74.48713784241797,-47.619368469173956,3.3026936444941786,3.2569229455171245,4.869002693818709,9.912969908994175,27.403
4176,4786033309501128960,74.47251305032188,-47.7794911916268,8.372581269202408,16.919205113151165,4.0709024817865105,10.219967179690519,17.362
4177,5486392185984732544,112.45068589090427,-57.03658155784882,-3.1004807228757723,1.6503175764300022,6.036772174123459,10.374906377752854,-2.898
4178,5487918239402951680,114.08471727376983,-56.5723760598792,-9.51209637815435,17.443794392785822,5.2214448162508305,10.606909059373578,21.204
4179,2974086456718500480,73.02815673238942,-21.65217186746725,-11.30432954486644,-1.8491726948954987,4.803390454137008,10.992617376237641,31.107
4180,2974006329808667008,71.58732524897734,-21.409007859841264,23.745416355269352,-14.441331242635604,3.9590228755511094,10.280967622433872,12.425
4181,2974582954937811584,72.54470845612883,-20.00918415288111,-1.3023627488822467,-32.01655307549788,10.323068999494849,10.41958892084018,24.617
4182,2979150257520379264,72.90581674269883,-19.225724022980295,-3.8412332353226506,-41.000862473871,5.060522576282047,10.241961107303492,10.124
4183,2975879897622268544,74.39404186852472,-19.81324612712052,-24.79373107176466,-34.53514807356731,3.5300048835478273,10.505570786327985,-29.057
4184,2976337809855844992,75.80346250101326,-19.121843993110858,11.671573195840281,-43.38905473737179,8.376266169933139,9.450405496547617,58.322
4185,2961102633144711680,75.83884395550976,-22.3398134671599,53.02926619979165,-89.84220527012445,9.041718120136487,9.543404548231461,-5.271
4186,4659136198638321280,88.96728841090811,-68.26304506256498,-10.40014952737628,12.690802026134659,4.158919752011298,9.770550504030629,17.697
4187,5279875143189705728,95.16848022691747,-68.50821470153384,-60.178871452763914,83.52780638284206,13.417564565723076,10.25452229654469,13.782
4188,5282979236312649344,95.4667529490717,-67.62623304118335,-43.00584802429539,-8.159582885482989,11.386272189773269,10.696744953883545,38.973
4189,5279311265519744512,101.12422862058277,-68.54623679331714,63.132996637988924,6.891310727098118,6.9767298588719795,10.30616082125723,35.176
4190,5279287969617137280,100.22939519003015,-68.69885799667772,44.95540114840129,13.337574091083635,5.30448885889151,10.202535585184908,28.141
4191,5279880709467315200,95.24955410058244,-68.37817327389133,14.042191614774943,38.88668873857724,3.6305033023593936,10.284396386752766,-25.462
4192,5279617788750152320,95.70098569934663,-68.97802254778016,17.669861231197594,8.61559241647393,3.3374875013640803,10.458742460439739,23.598
4193,5278812293399105536,98.19607623390488,-70.30973428778815,-17.541699259191596,-3.104783736963677,6.499653503817827,9.537520334371871,-1.5
4194,5279539001865449728,95.07119777170215,-69.53152026269365,32.96330664812047,51.81771540007,4.634710864753894,10.931989870963006,93.027
4195,5278455089560716288,94.23030372320909,-70.78492620889809,-5.511118457262261,4.236536877264217,3.8920588324778307,10.446342875157326,58.966
4196,5377233118254124672,168.96559945789235,-42.83261676342565,1.4187361473262525,-22.069701372591027,5.098842426225302,10.683928601767647,4.786
4197,4880439576885713664,74.95556736600263,-27.21115704306525,158.04515604987358,-5.883971351896563,19.2668722848723,10.035802190047177,25.156
4198,4880462941507295232,75.28869386606748,-27.109093027448257,47.57764679748016,29.145443380718632,5.40563437218874,9.432168086187676,46.895
4199,4881504522616185856,73.6973931331316,-26.221850162104765,-16.929711588969848,-77.91057293741736,6.035568007529066,10.483411779014046,3.324
4200,4881563999323294080,73.60372870170437,-25.95945077734455,20.22847035262262,15.77598242268419,3.727236848773871,10.377054234772341,35.346
4201,2959406327220588672,76.02748764926008,-24.985959380681788,26.72734595813233,29.313135442939824,4.703573383772063,10.81431210438761,46.151
4202,2959891727244080128,77.58959915332032,-24.07934814498454,-7.427661851089637,-10.945408389861058,3.5792932257808814,10.671659993084564,9.378
4203,2955924826730519680,77.42855738707632,-26.868400428200115,24.360130269987657,-4.196812636637814,4.280842936301521,10.796878139481645,21.002
4204,2955918848136056960,77.56811860123844,-27.048977653396133,18.949235834479477,16.332654154321723,4.94274766422213,10.225095641506698,37.061
4205,2955634486940812544,77.96629736078272,-27.714895888343076,-33.06350048543,20.586612397944158,8.13666793026937,10.327901453057562,11.449
4206,2955615795243125376,77.135695515091,-27.604123715961823,41.56605958618872,13.652336058039559,7.2923202055104674,10.042735959200979,22.213
4207,5567430694076147968,94.2546915420269,-44.38077253331825,-14.786684294627726,3.9921939081103575,3.9257151246603486,10.641339523698756,13.138
4208,5579164441651206016,102.44040800020315,-35.72486397654898,-5.9970123979198995,17.45273120735111,3.5066510671681876,10.108984447295533,41.01
4209,5579258587333028608,102.76296512235974,-35.55901598983964,-18.184589491933586,18.861070338251285,4.57047503950865,10.669735218726428,65.268
4210,3174113597773383808,69.7865965487288,-14.388641894304156,10.26494696235885,-0.607408793468431,4.561063979444842,10.349987092935047,2.161
4211,3174530106521557504,70.54460875348387,-13.904602311788764,1.3820163782764476,-8.610964486803974,7.486907607740272,10.998881527636339,21.386
4212,3173850024220041984,71.34944136902303,-13.90006430197598,-15.61503267471236,-17.246397569215926,5.33802642309211,10.040663181078319,20.021
4213,3173888782005640576,71.95337891788743,-13.575640538751337,12.623409151455299,-19.414046425586132,5.575189296666337,9.807326080247805,36.387
4214,2979585973362495488,73.07971443581053,-17.701064384548996,-0.1918633399194798,-69.21480735662624,9.20772359936681,9.745621234880295,-63.155
4215,5509978840703264256,106.38210439203847,-46.49408895249263,-13.949933600138532,-48.11549872691427,5.099086331835027,10.62807320490653,42.212
4216,5557605389452126592,104.2686377730762,-46.96602792999961,-24.586892506199714,14.095296844613145,3.515387921807741,10.69563397492997,44.243
4217,4873623120189076096,75.06370304863978,-33.08714943467542,0.6709352803610029,13.061241614165233,3.4107579954778466,10.885995594800825,28.27
4218,4876059431798177536,77.01244788065097,-29.765532887229245,4.51926424974182,6.84448532187522,4.625815955576164,10.780605242815968,28.625
4219,2954468867176411264,78.74070180709317,-29.191747478363297,30.245567301771125,8.996342564959456,3.8497179773876247,10.439440307096511,55.742
4220,4827857907188304384,78.70962620518998,-30.08744886138698,-13.961753350568934,-11.438287735463277,5.2298932482118685,10.007067652397497,-0.423
4221,4827677071884944512,77.85510614590625,-31.2057417141641,-14.210707684472926,-8.854061703279132,3.5759786037081285,10.442157100775052,-11.835
4222,4826420982929434112,80.74046904255941,-32.66885449731561,9.659737218209163,2.675150279582992,3.5047133046721735,9.419846060691594,37.686
4223,4826471319946158976,79.3664306530776,-33.2168236059397,-34.000307336144175,-15.532241738039883,5.638270441619642,10.308832323873428,68.725
4224,4827277365048681856,77.4904516816847,-31.644382063730443,13.980193420342502,-15.218758535646451,5.411432541115574,10.481173209577586,77.814
4225,4826883705527248896,78.20627353181455,-33.24259612442008,-9.519997664283855,-11.230914660425775,4.025664683353956,10.385679360399873,-0.191
4226,5579248107612736896,101.99396478782552,-35.23232027206729,-3.4777456398322233,-11.20849148034365,3.8436108822632984,10.18813321883748,-2.637
4227,5378748004759898240,175.212941354337,-45.09110340752494,-85.2471737899546,18.84400871705226,5.165506690157732,10.605404803038738,-11.373
4228,4773389338098844544,78.39230402685747,-49.95508684895607,-1.7921068964902926,15.029292989087743,3.8562096948271316,10.101616923441261,16.902
4229,4797616595780660480,80.03061459703025,-48.425096679750425,18.614857917052518,23.15553647768555,3.6158734875578036,10.256879561887116,25.411
4230,4797761525157167872,78.20485552322903,-48.527002918196146,-17.819175031692737,-46.40167784701296,10.023661235155924,9.66068268847367,2.723
4231,4797813648880269824,77.84883099616465,-48.399284798630276,28.499428052759797,21.557614501731646,5.119302335104445,9.746371255906663,90.095
4232,4785828353661737856,76.83362687507106,-48.11589022493744,-30.356417573367544,9.931555156745315,6.061652473604312,10.575944351682828,-19.804
4233,4797904049351510272,78.14950256160864,-47.79445295166883,-0.9917972286185055,38.91533151582912,8.620332859361117,10.768315004437367,18.342
4234,4797694386227905920,78.84684246061445,-48.101793661696625,4.154269581853388,38.807033107366536,3.8890547962141953,10.085771434641451,38.711
4235,4797458781503209216,80.68046087239526,-46.66118911195318,1.0774130566969657,-7.967807361962791,5.169839508347944,10.58962275119439,-0.806
4236,4797451772116583424,80.93082054758526,-46.82550261158542,-7.59702841642297,-66.169047662762,8.003872253383726,9.87134866659169,-14.142
4237,4798034753796191360,80.3045743760988,-47.75532978131448,-10.239394278536102,2.1636463659133884,3.8553289274970677,9.631256925139049,4.763
4238,4796747569277438208,80.5142693394716,-49.25812556806749,-7.76650035788302,-44.92158928653163,8.223856752104643,10.321560135066532,2.855
4239,4796473516004213248,81.6953701400979,-49.81934182323743,23.841628808460143,7.209166752567046,5.806728520705011,10.790469734836162,23.394
4240,5550972757355622912,96.78214146099806,-50.337713390327345,-8.184765187151196,25.653961607361012,7.391586686632918,10.736939502880746,11.672
4241,5503057896042776576,102.32341516546501,-49.796615119958595,2.331477038598594,0.26686797848386273,4.6353709070478235,10.52363340391921,53.666
4242,5497979904668837632,101.09066959234865,-54.01550049347144,9.115781664531616,47.50914432787152,5.376225025169765,10.777229635016695,51.187
4243,5490687222000029184,110.97776385626382,-54.220014885467386,-17.05217109620158,27.68206946847727,3.345376652464561,10.673087845544407,27.184
4244,5461459454153246080,155.37241016383706,-30.623814095785587,-1.05256300001761,2.655054680158799,7.720254051294154,10.589638916969186,17.643
4245,5397000516255351168,167.2940522365416,-37.25099262311971,-32.2707570191535,2.12757622063963,7.597485831600492,10.364534293641718,14.251
4246,5568701866957661568,96.10877217502026,-44.88666770872665,-34.163598612713294,-20.14204185773435,6.286542081782279,10.727924981213143,48.434
4247,5563454791310394240,101.58986433483697,-41.60270073408891,10.596752488884217,1.4584655492652892,3.540331445781305,10.37355197683447,35.047
4248,5563564123997869952,102.30612206332847,-41.377983902253604,-11.477062314324668,21.989825724500825,6.344589434533805,10.68486308555703,36.244
4249,2893422469774312704,95.63631719935822,-31.328951438449767,-11.581000513994697,52.81641511254121,7.317433708451302,9.362183658011734,91.027
4250,5486312814988240640,111.06069134893471,-57.42284789552048,12.03761889363134,-13.454296069042538,5.103966926580029,10.842155046926223,-2.204
4251,5487146863276612480,110.39136210491186,-56.87108022235072,148.0564738611102,6.378207751775909,4.945646160695886,10.977365483561332,226.896
4252,5502478625213816320,100.20808826726002,-51.06929361112736,-17.189125382756465,40.590377983309075,8.497607838898892,10.807737710089002,76.644
4253,5486312814988240640,111.06069134893471,-57.42284789552048,12.03761889363134,-13.454296069042538,5.103966926580029,10.842155046926223,-0.637
4254,5487146863276612480,110.39136210491186,-56.87108022235072,148.0564738611102,6.378207751775909,4.945646160695886,10.977365483561332,229.977
4255,5784013525307465984,191.6573324311656,-80.90297312311735,-1.436616653486401,8.592607358280235,5.436882971845522,9.860930062340763,-59.092
4256,3460605817841374720,181.04319195911935,-37.547777930186264,-8.86682152161218,20.716827133209716,6.286641906463591,10.57131466729897,-8.807
4257,2994199822925300864,91.62788168097246,-14.24385168554574,34.87820169686474,-98.37291786592831,6.3185808149216065,10.54012041448211,-17.021
4258,2895572633482015616,98.16771610321915,-28.72631325535406,7.690186844688176,47.50427327099771,4.376695191134578,10.822456044711654,78.172
4259,5464140407100886528,148.38629363725263,-30.4482036375632,-25.912122414003782,2.030485748312577,4.68242716254892,9.92557322208356,31.909
4260,5463530899700729472,150.0385626133853,-30.531995659927464,-52.13607235279685,39.4356185113364,4.981754729271258,10.861710195097773,40.496
4261,5463443213647874176,150.62464768662244,-31.037797973073342,-8.084042952791485,-19.07926820463251,8.301598347540054,10.0885691418334,23.163
4262,5459954188376118272,150.78563854397058,-32.16255652060689,-18.543320896332535,22.396644939326677,3.454325951888309,10.54658421185704,14.811
4263,5461698941530078208,155.79999567566466,-29.195231707010528,-0.21734025091615045,-2.767239772724058,3.9143273938792165,10.779457803150574,20.243
4264,6131624366948186112,185.65225660032863,-45.42249358158761,-52.77396085170672,-41.746741872592295,4.61581740064508,10.852338496460693,-4.82
4265,6143658968389578368,185.67332200298094,-45.088213294230776,-23.335926688568005,-12.627695022480184,3.3603094851129653,10.560680103195219,16.521
4266,2915595152540158464,86.81313003618237,-24.081093116654408,11.106309685969185,10.864825165217416,4.417111316343574,10.845321041154442,14.219
4267,2915218191851330048,86.65823756176586,-24.204104919581212,11.267718723239561,-17.038491897366438,3.7175217485231546,10.753862313731918,12.027
4268,2915438231615435264,85.97605709952776,-23.864174694028637,-19.605863786163155,-21.442968292085673,8.704969951177217,9.863321020469398,8.196
4269,2915805296699945472,86.35560870172979,-23.769917340893127,-21.776881969009967,-73.36246465945959,4.84231298606528,10.412703612096513,7.887
4270,2916605809885233408,89.56793948930255,-22.48788472198036,16.40846600436971,86.53662559816502,9.755775552676987,10.92042555050602,50.456
4271,2916925355451911296,90.73376872389964,-22.63028394172195,44.24049353987686,53.82688898746797,12.093880971825275,10.792705216770397,37.861
4272,2916204419420790016,89.82887271982102,-23.732702184072544,-12.728424157452942,-18.096418206105135,4.819945573292442,10.010558775224565,-14.769
4273,2911556577612725632,90.03305860575668,-24.949118346912833,1.4563066936943765,17.832986971838228,11.391842328223062,10.725594040205475,14.284
4274,2914619851366487424,89.04575003729701,-24.54629286159032,-6.826631981531963,-25.19060298857581,3.7457173652797984,10.653439461669043,-22.863
4275,2911246309174310912,90.21571780749076,-25.9517541763516,-23.400173310837832,25.51826512511654,8.804745129134908,10.960963881084979,18.771
4276,2911067810335113728,90.20425926254977,-26.70289729953169,-1.658897319714216,-39.75747869996368,4.391633644895561,10.284069082693133,18.066
4277,2898995722416759808,95.99670041740278,-27.293040318909814,-8.67587585105306,9.904843420205365,4.945159317258359,10.945095376174425,139.084
4278,2912152169317455872,94.52950079185817,-25.588379428821636,107.02337679325139,-19.588302231257448,12.249454992384607,10.614738117620092,-8.755
4279,2924386847517997440,97.09738016289077,-24.49038001505442,-20.483622308679447,40.069686975223284,3.4737711075837066,10.926336661720452,54.087
4280,2895642246311929088,97.76269691657713,-28.464107472558105,-15.677314232708252,-59.73053249277769,10.65886361968872,8.825599379506375,-10.112
4281,5439105008371231232,147.35917484122962,-32.449502067182266,3.196286497569647,-4.300024769273728,3.5450888754946295,10.683064760155103,4.643
4282,5459943468137735168,150.41625482036295,-32.22130649365034,-4.027159720088153,-18.124086267949952,5.902966459372752,10.78588496032297,-14.387
4283,5438799481577503232,147.58163762067488,-32.88154884758271,-17.336741961327277,-21.937414445268914,5.1435821187724695,10.470583686838385,4.112
4284,5439949055344009472,146.7194255057035,-31.729573810917653,10.37304701785365,-32.492382632810205,3.3968668197015806,10.766706991484325,-9.125
4285,5421989117020238592,152.2241218755374,-37.29234803271323,-27.435937982256295,-0.13525500599189635,3.8528346202514645,9.5534037622633,144.946
4286,5447083167821796864,154.72418442082335,-33.15085825598008,7.521351571535198,35.93136242153204,5.3024043019332785,10.32826461058519,11.03
4287,5446608144438406912,154.88926736813949,-34.784659924081424,10.291270190293176,-19.359749149590527,4.382260508564679,10.735932950689852,-6.239
4288,5198121196620614528,167.90819789367256,-80.72176398735097,-27.354109577052064,3.63269118596578,3.7764084779671943,10.02327639266385,5.176
4289,5200635745355273216,163.14080865619525,-78.74302083831816,22.07834822243562,0.4571381021047716,4.280468229961807,9.711188173658607,7.839
4290,5200718998999665536,168.49950659142218,-78.31278354189628,108.3547688802251,3.914621858995246,7.582717616027836,9.427108472109506,45.29
4291,5200013868448878720,179.4746210469344,-79.12761912098475,-26.54538809012661,-7.366595897184505,5.124457912448959,10.260904208058346,-2.248
4292,5787363702878374784,188.58959685725478,-79.67793282612806,-30.384542884640634,2.2200098712116128,4.567254541759901,10.466392912587612,0.294
4293,5784200064326963968,189.71011144331533,-80.67384777598387,-20.434335029328434,1.8122375458304654,6.986373229957972,10.481055975897931,28.416
4294,5784064205921476736,183.35225535899713,-81.28056969175208,11.024572188411701,1.767085071495734,4.581534579955947,10.286689890457366,-1.594
4295,6086048991500307456,195.20157447495598,-46.77851394557636,-29.321880002704837,-62.12396942589024,4.082465728488249,10.176157490092308,-37.578
4296,6135666927607193856,194.92477239123255,-44.42116320608322,-10.71285363356392,-5.669122059240975,5.0978260727182185,10.389989688861759,1.416
4297,6088213586299428864,200.47812681107322,-44.19014122698608,6.587002027715231,-8.960088109862454,7.1513049652566885,9.246545680600299,53.165
4298,6086962445144879232,199.75865461931116,-46.43688943404167,-0.2608972377982388,-18.55712997709073,3.668645319271555,10.859986222887276,36.818
4299,6139100908577815168,195.11131840084585,-42.07773238651035,-30.52924038051671,-9.512548071885789,3.9510160635333693,9.744229648366385,-4.34
4300,2890840026197968128,89.57207089466065,-32.04630705849095,9.323517222512685,18.6285554189935,3.3948469441376794,10.864213564225542,148.344
4301,2910037636658272384,92.0760333862475,-27.664003200847848,-4.825806143692957,-21.946507862975057,5.753003318827279,10.417885049131963,1.953
4302,2897556392976580224,92.99875890076149,-29.444724911500273,0.8302605380059443,-41.57838652870844,6.040140250320144,10.82554937742752,1.722
4303,5378996872345946880,176.90257950018258,-44.694734034264805,-47.686970124020164,23.3891678409986,3.7865630097571294,10.599977484227994,14.221
4304,2884944651008084224,92.10335033909213,-37.01780870338511,8.887397125327588,-42.17374556560073,4.745858113834814,10.069023980927001,65.191
4305,2884949152133808640,92.01811466040647,-36.902294117561745,18.28137127657933,17.00882604068652,3.515770614168679,10.99077108701157,127.37
4306,2884534601891194624,90.11673661988756,-36.024860661523334,28.040623767305494,8.409087135324816,12.346347174814799,9.833140060919693,-1.732
4307,2886672052494839424,92.7499729003848,-34.02792279309451,22.799964085888377,63.156779507992326,6.772556708933887,10.463496085120486,48.36
4308,2891532959041650560,96.1641511083466,-34.24781895426582,-34.008529175804284,-78.54112769890347,6.009275970033124,10.472052190656866,-7.33
4309,5554014624992461440,95.09428637644444,-47.34110797412317,-7.606112378477153,78.5232772073262,5.371172503615206,10.608902933196296,53.396
4310,5554688934858268416,94.43347811642114,-47.310315395148386,121.6081785506994,-57.56328230523408,6.456452671781366,10.017243278792032,24.02
4311,5556671079446060672,96.394459718506,-45.16009530965797,-36.431292738397495,11.626654397975589,4.64482464873931,10.69411681936449,18.345
4312,5567277518362691712,95.29208087337638,-44.67727861798853,-9.94737969260166,37.7526299326162,9.818827137154564,10.463113542784427,30.529
4313,5556065592135396608,99.50898200528796,-45.230082337595796,-15.314062528835924,15.26291909834454,6.2081119169597745,10.726272949933122,10.446
4314,5552891611304287360,100.77948516542973,-45.77217439289644,27.99639066736635,3.718356335412423,4.306315608333427,10.809371073180332,-8.516
4315,5552010318375657728,99.21826358101644,-48.05360288037379,-2.0979813170498254,8.377566784864129,5.609873159666296,10.744651845787857,15.653
4316,5399271007767920384,171.37945256590507,-35.447678550978154,-28.1755066045267,-9.590735133950162,4.199435201474461,10.329167947449935,9.174
4317,5398604119604731008,173.12676735264643,-34.9829023224047,-0.03673512064340789,-41.83368512010681,3.9820225888453957,10.476458164844342,25.512
4318,5385859577248037888,174.66516481944456,-37.55398035564481,-7.0332738748800185,-2.282345729349405,5.230171277973491,10.562124996270745,-6.476
4319,5385619162158834304,172.79943851892943,-38.45279954472067,-118.30168623292191,32.50065451980964,7.277243224135371,10.078771244071223,-8.09
4320,5385217256300073728,173.44348960953215,-39.66249157583729,-197.79303392123998,7.107670065341563,10.526166200053279,10.749033483527857,22.137
4321,6104952276441392256,218.90517971668308,-40.38717378305169,-0.6469359367990951,-3.5785826966680805,4.028033242026323,10.802472679661875,-18.087
4322,6105485573940582144,220.37961608390114,-39.068454904186076,-11.93208878860643,6.2955351907681525,3.424575405792395,9.691207653335391,-30.117
4323,6101416899881602432,221.2690209015815,-42.145540519517006,-20.02277923777448,-22.338912308504796,7.385840973859053,9.107015341252637,48.848
4324,6101312308839310592,220.8758169231867,-42.49058268601602,-42.02048848979934,-21.792729659896324,6.390230224866615,10.699823571579522,-22.842
4325,5383512051203801856,171.4826078704879,-41.359954577872614,7.598896546214954,-37.1855841040684,3.9677149140998735,10.83676849240767,36.293
4326,5381976995532749312,173.50749140186045,-43.47405367288701,-111.63645297354032,23.84336797758329,4.26689810837846,10.42583854857665,37.907
4327,6103125300432932864,219.20988246782875,-41.9751180289937,-36.875841063140555,-24.456640473218698,5.188625197693127,9.503522442324421,-30.56
4328,6104707841263008896,218.95831717546386,-41.08791878415807,-30.669662448881603,-39.64135015234068,5.166411507333669,10.680660160452042,-5.165
4329,6104761545534052480,219.36002230710145,-40.5738011177366,-19.115718011777798,9.696277722312608,5.454111858004,10.60111448819278,-11.801
4330,6105057348521307264,219.20871640206786,-40.0399172539338,-36.49217618936737,-9.999784994832115,4.921693322371861,10.630717379235076,-0.465
4331,6105214887921766016,220.55678460985533,-39.85028995424679,-21.32703647991054,-15.716433759505943,4.085412548708912,9.627754566201656,-5.56
4332,6100536740825637248,221.1181181674028,-42.95022085403097,12.897553712467415,-8.16304713862527,3.824787865497826,9.439012921377358,-15.187
4333,5510451939940276096,109.4607902281816,-46.84806106277496,-10.601140570164063,11.64927703879264,3.6763776725603403,10.758125823288855,-3.823
4334,5510459361643777152,108.89993349055693,-46.93116298884131,-13.17415404297699,11.155753496356816,3.782703084445448,10.163893409569717,-1.818
4335,5510439123757888640,109.11421594439538,-47.16361519492347,10.367069604554603,-39.53826869290259,4.783108987215483,10.46628538619723,-2.254
4336,5506905808782231040,110.43871921404826,-48.477757091948924,-3.3150860277396035,-63.65037128351478,6.288557047145317,10.33178496198516,-7.219
4337,5505628176272083968,109.43225245901522,-48.48604394124499,-4.107880522213821,19.575081322954663,7.286915951424597,9.880011615548693,27.095
4338,5486048279363661312,111.72536387108933,-57.91508307906202,-35.72181760276938,-13.966245524305549,5.0683522307921525,10.524765697730372,40.124
4339,3572238065176947328,178.32899747892554,-14.595599273464686,-24.12064725696302,-5.774516473461109,4.743922478271632,9.229305170912003,-25.897
4340,5482307465926158464,90.2114542418804,-60.868982792489625,10.182742462169399,-29.037512632195686,3.500379210134827,10.437704186282508,17.786
4341,5477347397174957184,96.5887497354046,-63.088305423669624,-15.144019501139105,-19.12595916707443,4.572293489168381,10.78530628063223,43.972
4342,5477710888848407680,94.40041882766963,-63.28279711477986,8.591727909363557,24.18058078616635,3.847121369419666,9.896845992414168,15.676
4343,5476994041625574400,96.47524851280437,-64.3219623457173,-51.529640619017854,-9.782758609644018,6.044448576334449,10.667732080187077,-4.935
4344,5284409975817114496,95.26138963450805,-65.02893324789274,36.10405204296013,-19.674282059512937,4.849799514576101,10.143231879962686,34.889
4345,5199059767235512320,162.0514372497516,-79.94013122039951,6.839441935057582,1.9668172428444854,6.469960393018502,10.850039095804444,20.134
4346,5264840215029089920,93.21884135018655,-74.18589667332311,19.818822849129077,68.64597311848001,5.871315131487339,10.823751969328242,37.867
4347,5262240076188445184,101.80653597206808,-73.64739380849373,-7.68289170373722,-13.232117586990118,4.178786272212956,10.301469273716444,2.232
4348,5762372971809317248,135.19540493067376,-4.370634481682155,70.04139799609413,-65.15279281404096,8.63989513263085,10.039352324909213,11.353
4349,5762607889340459008,135.54580505525192,-3.420817747815538,-14.704615648533137,-11.138339315158024,9.39324665398503,9.255853230622918,37.887
4350,5758265780483885568,137.12186774419993,-5.6310064635760995,-18.152366828239025,-1.1472124544805737,5.692973490111815,8.590992894933617,-1.424
4351,5756576449586793216,135.50992498309282,-6.764392444237739,-44.655590978971105,-16.187399622356732,14.614014209769216,9.428199355569173,46.632
4352,6179785209627784064,197.58066605407302,-33.35425927767722,10.933435129980207,-5.575237184367821,4.5320859499649595,10.94655102091598,-5.9
4353,6169225156356747648,200.3015195635335,-32.24339171233215,-61.198399659348865,-81.77159926044777,6.371654164706832,9.353858506605604,-11.51
4354,6168844622254508160,201.52667021635844,-33.67382258330915,-65.63601094401072,-13.224089418923354,7.319559003102828,10.769316064068345,-22.35
4355,6223397475781417984,217.8486060364393,-26.301368158675615,-35.48695767197203,-29.7548309944948,4.056970604847495,10.272042338630097,-6.71
4356,6223934106175456000,219.06412563278352,-25.12113002317762,-51.09128952629813,14.01633420975981,3.81931898471005,9.819677664654488,-31.079
4357,6223954687658298240,219.43313533319255,-24.912420448953775,24.867878473040037,-27.327897245512684,4.104946663884748,10.201997979455356,25.012
4358,6223872327365908224,219.86365561457603,-25.423586139149283,10.977125900482548,-38.24846734340277,3.9696683154003507,10.808696203950419,59.911
